,Ocupacao,Idade,Renda_Mensal,Gasto_Internet,Regiao,Genero,Plano_Atual,Motivo_Troca
1105,Engenheiro,20.0,6614.0,460.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
1106,Engenheiro,43.36,6778.41,315.0,Sudeste,Feminino,Premium,Cobertura Ruim
1107,Engenheiro,29.0,8687.39,178.0,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
1108,Engenheiro,37.94,6891.0,271.0,Sudeste,Feminino,Premium,Cobertura Ruim
1109,Engenheiro,56.0,2082.0,379.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
1110,Engenheiro,27.0,19980.0,100.0,Norte,Feminino,Intermediario,Cobertura Ruim
1111,Engenheiro,67.0,13099.0,230.85,Nordeste,Feminino,Basico,Preco Alto
1112,Engenheiro,47.0,7977.46,310.0,Norte,Masculino,Intermediario,Cobertura Ruim
1113,Engenheiro,23.0,7438.0,357.0,Sul,Feminino,Premium,Cobertura Ruim
1114,Engenheiro,30.0,6274.71,342.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
1115,Engenheiro,18.0,14637.0,396.42,Sul,Masculino,Basico,Atendimento Ruim
1116,Engenheiro,36.0,3331.0,117.0,Sul,Masculino,Intermediario,Cobertura Ruim
1117,Engenheiro,45.0,3514.0,289.95,Norte,Masculino,Intermediario,Cobertura Ruim
1118,Engenheiro,59.0,9527.28,266.0,Norte,Masculino,Intermediario,Cobertura Ruim
1119,Engenheiro,58.0,18398.0,280.0,Sul,Masculino,Intermediario,Cobertura Ruim
1120,Engenheiro,52.0,9280.0,471.0,Sudeste,Feminino,Basico,Preco Alto
1121,Engenheiro,64.0,2494.0,82.0,Norte,Masculino,Basico,Preco Alto
1122,Engenheiro,29.0,4118.0,263.6,Sul,Feminino,Premium,Atendimento Ruim
1123,Engenheiro,28.0,13041.0,281.0,Sudeste,Masculino,Basico,Cobertura Ruim
1124,Engenheiro,59.0,9649.37,282.0,Sul,Masculino,Basico,Atendimento Ruim
1125,Engenheiro,70.0,13043.0,210.0,Centro-Oeste,Masculino,Intermediario,Atendimento Ruim
1126,Engenheiro,44.0,17755.0,316.0,Nordeste,Masculino,Basico,Cobertura Ruim
1127,Engenheiro,55.0,2034.0,318.0,Norte,Feminino,Intermediario,Cobertura Ruim
1128,Engenheiro,38.0,3683.0,169.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
1129,Engenheiro,40.58,1350.0,333.0,Sudeste,Feminino,Premium,Preco Alto
1130,Engenheiro,51.0,2702.0,193.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
1131,Engenheiro,60.0,10287.0,339.0,Sul,Masculino,Intermediario,Cobertura Ruim
1132,Engenheiro,18.0,10888.09,300.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
1133,Engenheiro,36.83,6720.0,354.0,Sul,Masculino,Basico,Atendimento Ruim
1134,Engenheiro,42.0,7703.0,241.75,Sudeste,Masculino,Basico,Cobertura Ruim
1135,Engenheiro,32.0,5564.38,147.0,Sul,Masculino,Intermediario,Cobertura Ruim
1136,Engenheiro,27.0,7334.0,226.66,Norte,Feminino,Basico,Cobertura Ruim
1137,Engenheiro,39.39,9990.52,228.0,Norte,Feminino,Basico,Preco Alto
1138,Engenheiro,54.0,4988.0,416.0,Sul,Feminino,Intermediario,Preco Alto
1139,Engenheiro,45.88,11687.0,98.0,Sudeste,Outro,Basico,Preco Alto
1140,Engenheiro,69.0,6428.01,381.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
1141,Engenheiro,32.0,4258.0,115.0,Norte,Masculino,Basico,Cobertura Ruim
1142,Engenheiro,50.88,7624.32,255.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
1143,Engenheiro,44.0,1390.0,468.0,Sudeste,Feminino,Basico,Cobertura Ruim
1144,Engenheiro,26.0,3249.0,110.0,Norte,Feminino,Intermediario,Preco Alto
1145,Engenheiro,26.0,16036.0,219.0,Nordeste,Feminino,Basico,Cobertura Ruim
1146,Engenheiro,48.0,2605.0,271.0,Sul,Masculino,Intermediario,Preco Alto
1147,Engenheiro,60.0,1746.0,448.0,Sudeste,Masculino,Basico,Atendimento Ruim
1148,Engenheiro,31.65,2858.0,140.04,Norte,Masculino,Basico,Cobertura Ruim
1149,Engenheiro,50.0,12230.0,401.0,Sudeste,Masculino,Basico,Preco Alto
1150,Engenheiro,28.0,19826.0,355.0,Sudeste,Feminino,Basico,Cobertura Ruim
1151,Engenheiro,24.0,9618.0,205.0,Nordeste,Masculino,Basico,Preco Alto
1152,Engenheiro,18.0,2896.0,216.0,Norte,Feminino,Basico,Cobertura Ruim
1153,Engenheiro,38.52,3650.0,169.0,Sul,Feminino,Intermediario,Preco Alto
1154,Engenheiro,57.0,8275.0,342.0,Nordeste,Masculino,Basico,Atendimento Ruim
1155,Engenheiro,64.0,9304.08,285.0,Sul,Masculino,Basico,Cobertura Ruim
1156,Engenheiro,37.52,7023.62,158.0,Norte,Feminino,Intermediario,Atendimento Ruim
1157,Engenheiro,44.67,9215.0,304.0,Nordeste,Masculino,Premium,Preco Alto
1158,Engenheiro,44.49,19652.0,265.0,Sudeste,Masculino,Premium,Cobertura Ruim
1159,Engenheiro,32.0,3831.0,121.0,Sul,Feminino,Premium,Cobertura Ruim
1160,Engenheiro,49.7,3512.0,256.09,Nordeste,Masculino,Premium,Cobertura Ruim
1161,Engenheiro,45.39,9650.28,415.0,Sudeste,Masculino,Basico,Cobertura Ruim
1162,Engenheiro,29.0,10744.13,105.0,Sudeste,Feminino,Basico,Preco Alto
1163,Engenheiro,37.0,5536.0,465.0,Norte,Masculino,Premium,Atendimento Ruim
1164,Engenheiro,39.0,8554.0,457.0,Sudeste,Masculino,Basico,Preco Alto
1165,Engenheiro,35.0,5457.89,82.0,Nordeste,Masculino,Premium,Preco Alto
1166,Engenheiro,44.0,4967.0,173.0,Nordeste,Masculino,Intermediario,Preco Alto
1167,Engenheiro,38.0,17900.0,347.0,Centro-Oeste,Masculino,Premium,Atendimento Ruim
1168,Engenheiro,69.0,2959.0,356.27,Sul,Feminino,Basico,Cobertura Ruim
1169,Engenheiro,59.0,6446.0,409.0,Norte,Masculino,Basico,Cobertura Ruim
1170,Engenheiro,66.0,6311.15,335.33,Centro-Oeste,Feminino,Intermediario,Preco Alto
1171,Engenheiro,46.0,7203.72,296.74,Sudeste,Masculino,Basico,Cobertura Ruim
1172,Engenheiro,51.0,3455.0,257.0,Nordeste,Masculino,Premium,Preco Alto
1173,Engenheiro,27.0,14243.0,121.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
1174,Engenheiro,54.21,13199.03,186.0,Sul,Feminino,Intermediario,Preco Alto
1175,Engenheiro,31.0,6604.0,314.0,Centro-Oeste,Feminino,Intermediario,Preco Alto
1176,Engenheiro,26.0,7780.87,261.55,Sudeste,Feminino,Intermediario,Atendimento Ruim
1177,Engenheiro,20.0,4754.0,248.72,Sudeste,Feminino,Premium,Atendimento Ruim
1178,Engenheiro,42.0,5300.0,464.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
1179,Engenheiro,34.0,11563.0,309.28,Norte,Outro,Intermediario,Cobertura Ruim
1180,Engenheiro,70.0,7199.61,261.0,Sudeste,Feminino,Basico,Preco Alto
1181,Engenheiro,32.0,18778.0,288.0,Norte,Feminino,Intermediario,Atendimento Ruim
1182,Engenheiro,63.0,3714.0,210.0,Sudeste,Feminino,Premium,Cobertura Ruim
1183,Engenheiro,40.24,13660.0,348.0,Sudeste,Feminino,Basico,Atendimento Ruim
1184,Engenheiro,56.0,14994.0,432.0,Norte,Masculino,Intermediario,Preco Alto
1185,Engenheiro,33.42,6067.0,278.0,Norte,Masculino,Basico,Atendimento Ruim
1186,Engenheiro,46.0,3301.0,387.0,Nordeste,Feminino,Basico,Cobertura Ruim
1187,Engenheiro,32.59,3423.0,97.0,Sudeste,Masculino,Intermediario,Preco Alto
1188,Engenheiro,51.0,8453.52,158.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
1189,Engenheiro,39.0,13036.0,254.0,Sudeste,Masculino,Basico,Preco Alto
1190,Engenheiro,45.0,7027.0,460.0,Sudeste,Masculino,Basico,Preco Alto
1191,Engenheiro,47.0,4583.0,275.0,Centro-Oeste,Masculino,Intermediario,Preco Alto
1192,Engenheiro,33.0,1559.0,244.0,Sudeste,Masculino,Premium,Preco Alto
1193,Engenheiro,36.0,11643.0,296.0,Sudeste,Feminino,Basico,Atendimento Ruim
1194,Engenheiro,19.0,18908.0,307.34,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
1195,Engenheiro,62.0,2674.0,321.0,Norte,Feminino,Intermediario,Cobertura Ruim
1196,Engenheiro,34.8,13774.0,122.0,Norte,Masculino,Premium,Atendimento Ruim
1197,Engenheiro,28.0,10883.22,289.0,Norte,Feminino,Intermediario,Atendimento Ruim
1198,Engenheiro,36.28,14728.0,353.0,Sul,Masculino,Intermediario,Preco Alto
1199,Engenheiro,43.13,6019.0,238.0,Nordeste,Feminino,Intermediario,Preco Alto
1200,Engenheiro,36.0,12698.0,261.35,Sudeste,Feminino,Basico,Preco Alto
1201,Engenheiro,58.0,18131.0,157.0,Nordeste,Masculino,Basico,Cobertura Ruim
1202,Engenheiro,54.0,10366.0,163.0,Sudeste,Feminino,Premium,Cobertura Ruim
1203,Engenheiro,41.47,17989.0,359.05,Centro-Oeste,Outro,Intermediario,Atendimento Ruim
1204,Engenheiro,65.0,4300.0,465.0,Norte,Feminino,Intermediario,Preco Alto
1205,Engenheiro,53.83,19446.0,231.0,Sul,Masculino,Basico,Atendimento Ruim
1206,Engenheiro,48.0,16776.0,462.0,Nordeste,Feminino,Premium,Atendimento Ruim
1207,Engenheiro,42.98,2684.0,342.0,Sudeste,Masculino,Basico,Cobertura Ruim
1208,Engenheiro,48.99,6564.0,388.0,Sudeste,Feminino,Premium,Atendimento Ruim
1209,Engenheiro,63.0,18150.0,468.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
1210,Engenheiro,57.0,6215.92,288.0,Sudeste,Feminino,Basico,Cobertura Ruim
1211,Engenheiro,42.58,7074.0,315.0,Norte,Masculino,Basico,Preco Alto
1212,Engenheiro,66.0,12990.0,290.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
1213,Engenheiro,52.0,10733.92,389.0,Norte,Feminino,Basico,Preco Alto
1214,Engenheiro,38.62,11394.81,195.0,Norte,Feminino,Basico,Preco Alto
1215,Engenheiro,57.0,5900.0,391.0,Nordeste,Feminino,Basico,Cobertura Ruim
1216,Engenheiro,37.0,4482.0,352.0,Sudeste,Masculino,Intermediario,Preco Alto
1217,Engenheiro,59.0,9246.0,297.0,Norte,Feminino,Intermediario,Cobertura Ruim
1218,Engenheiro,68.0,8444.0,80.0,Sul,Masculino,Basico,Cobertura Ruim
1219,Engenheiro,32.0,10190.87,384.0,Norte,Feminino,Basico,Cobertura Ruim
1220,Engenheiro,62.0,11783.0,151.0,Centro-Oeste,Masculino,Intermediario,Preco Alto
1221,Engenheiro,57.0,6669.0,481.0,Norte,Masculino,Intermediario,Cobertura Ruim
1222,Engenheiro,51.0,11127.0,113.0,Nordeste,Masculino,Premium,Atendimento Ruim
1223,Engenheiro,41.13,13664.0,356.0,Sudeste,Feminino,Basico,Atendimento Ruim
1224,Engenheiro,24.0,18411.0,222.0,Sudeste,Masculino,Premium,Atendimento Ruim
1225,Engenheiro,42.0,12500.0,364.0,Norte,Feminino,Premium,Atendimento Ruim
1226,Engenheiro,24.0,8432.0,271.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
1227,Engenheiro,43.0,6049.0,309.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
1228,Engenheiro,42.25,9032.97,281.43,Norte,Feminino,Intermediario,Cobertura Ruim
1229,Engenheiro,49.83,14738.0,483.0,Norte,Masculino,Intermediario,Cobertura Ruim
1230,Engenheiro,36.15,2298.0,52.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
1231,Engenheiro,30.0,12380.0,470.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
1232,Engenheiro,59.0,8302.0,286.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
1233,Engenheiro,70.0,2634.0,190.0,Norte,Masculino,Intermediario,Cobertura Ruim
1234,Engenheiro,43.0,8967.0,313.0,Norte,Masculino,Intermediario,Atendimento Ruim
1235,Engenheiro,48.97,3761.0,331.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
1236,Engenheiro,55.0,12598.0,326.74,Nordeste,Masculino,Intermediario,Cobertura Ruim
1237,Engenheiro,24.0,4851.0,62.0,Sudeste,Feminino,Intermediario,Preco Alto
1238,Engenheiro,20.0,3226.0,492.0,Sudeste,Masculino,Basico,Atendimento Ruim
1239,Engenheiro,47.71,2359.0,278.31,Norte,Feminino,Intermediario,Cobertura Ruim
1240,Engenheiro,30.0,7543.0,227.0,Norte,Masculino,Intermediario,Preco Alto
1241,Engenheiro,53.0,3851.0,287.0,Sudeste,Feminino,Basico,Preco Alto
1242,Engenheiro,41.0,16326.0,165.0,Nordeste,Feminino,Basico,Atendimento Ruim
1243,Engenheiro,41.13,1358.0,187.0,Centro-Oeste,Feminino,Intermediario,Preco Alto
1244,Engenheiro,59.0,8871.43,116.0,Nordeste,Feminino,Basico,Cobertura Ruim
1245,Engenheiro,42.0,7927.0,438.0,Nordeste,Feminino,Premium,Cobertura Ruim
1246,Engenheiro,47.54,18026.0,188.0,Norte,Feminino,Basico,Atendimento Ruim
1247,Engenheiro,61.0,10638.1,221.23,Sul,Masculino,Intermediario,Cobertura Ruim
1248,Engenheiro,40.0,2616.0,195.0,Nordeste,Feminino,Basico,Preco Alto
1249,Engenheiro,22.0,11824.03,155.0,Centro-Oeste,Feminino,Intermediario,Preco Alto
1250,Engenheiro,44.0,12563.0,133.0,Sul,Feminino,Basico,Preco Alto
1251,Engenheiro,47.0,6044.0,428.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
1252,Engenheiro,44.0,1493.0,142.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
1253,Engenheiro,41.7,6480.0,117.0,Norte,Feminino,Basico,Atendimento Ruim
1254,Engenheiro,31.0,4284.0,57.0,Centro-Oeste,Masculino,Premium,Preco Alto
1255,Engenheiro,48.19,5726.0,224.0,Nordeste,Masculino,Basico,Cobertura Ruim
1256,Engenheiro,27.0,14311.19,247.3,Sul,Feminino,Basico,Cobertura Ruim
1257,Engenheiro,51.0,12451.0,453.0,Norte,Feminino,Basico,Cobertura Ruim
1258,Engenheiro,48.0,11143.29,297.46,Sudeste,Masculino,Premium,Atendimento Ruim
1259,Engenheiro,49.0,3146.0,59.0,Sul,Masculino,Basico,Cobertura Ruim
1260,Engenheiro,31.0,11882.0,372.0,Nordeste,Masculino,Premium,Atendimento Ruim
1261,Engenheiro,32.0,4277.0,205.0,Sudeste,Masculino,Premium,Cobertura Ruim
1262,Engenheiro,43.75,4118.0,415.0,Sudeste,Feminino,Premium,Preco Alto
1263,Engenheiro,52.0,10707.0,177.0,Centro-Oeste,Masculino,Premium,Cobertura Ruim
1264,Engenheiro,63.0,11412.93,263.0,Sudeste,Masculino,Basico,Cobertura Ruim
1265,Engenheiro,39.0,19437.0,228.16,Sudeste,Masculino,Intermediario,Cobertura Ruim
1266,Engenheiro,45.0,14138.0,446.0,Centro-Oeste,Feminino,Basico,Preco Alto
1267,Engenheiro,39.58,9036.84,165.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
1268,Engenheiro,69.0,4178.0,202.0,Nordeste,Masculino,Basico,Atendimento Ruim
1269,Engenheiro,70.0,13949.0,234.0,Sul,Masculino,Basico,Cobertura Ruim
1270,Engenheiro,41.77,8004.0,295.84,Norte,Masculino,Premium,Cobertura Ruim
1271,Engenheiro,64.0,5066.0,81.0,Sudeste,Feminino,Intermediario,Preco Alto
1272,Engenheiro,49.0,7743.98,72.0,Sudeste,Feminino,Intermediario,Preco Alto
1273,Engenheiro,18.0,17842.0,477.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
1274,Engenheiro,53.0,13802.0,211.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
1275,Engenheiro,31.0,9829.77,214.0,Nordeste,Feminino,Basico,Preco Alto
1276,Engenheiro,42.7,19507.0,461.0,Sudeste,Feminino,Basico,Preco Alto
1277,Engenheiro,52.0,7253.3,416.0,Sudeste,Masculino,Premium,Atendimento Ruim
1278,Engenheiro,56.0,1394.0,339.0,Norte,Feminino,Intermediario,Preco Alto
1279,Engenheiro,50.0,2744.0,324.0,Sudeste,Feminino,Basico,Cobertura Ruim
1280,Engenheiro,44.98,8688.0,398.0,Nordeste,Masculino,Basico,Cobertura Ruim
1281,Engenheiro,32.99,5757.0,163.0,Sudeste,Masculino,Premium,Cobertura Ruim
1282,Engenheiro,50.62,15247.0,327.0,Nordeste,Feminino,Basico,Preco Alto
1283,Engenheiro,39.71,17355.0,126.0,Sudeste,Masculino,Basico,Preco Alto
1284,Engenheiro,43.0,8826.09,148.0,Sudeste,Masculino,Basico,Atendimento Ruim
1285,Engenheiro,47.0,13997.0,290.2,Nordeste,Masculino,Basico,Cobertura Ruim
1286,Engenheiro,66.0,9685.5,255.51,Sudeste,Feminino,Intermediario,Atendimento Ruim
1287,Engenheiro,38.0,6290.0,445.0,Norte,Masculino,Premium,Cobertura Ruim
1288,Engenheiro,24.0,14593.0,341.0,Sul,Masculino,Basico,Cobertura Ruim
1289,Engenheiro,35.0,12959.29,239.0,Sudeste,Feminino,Basico,Preco Alto
1290,Engenheiro,41.84,10751.0,270.0,Sudeste,Feminino,Premium,Cobertura Ruim
1291,Engenheiro,33.0,2109.0,352.0,Sudeste,Feminino,Basico,Atendimento Ruim
1292,Engenheiro,41.09,9498.0,300.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
1293,Engenheiro,34.0,5595.29,274.0,Sudeste,Feminino,Intermediario,Preco Alto
1294,Engenheiro,24.0,7575.0,184.0,Nordeste,Masculino,Basico,Preco Alto
1295,Engenheiro,29.0,10932.95,302.0,Nordeste,Feminino,Basico,Cobertura Ruim
1296,Engenheiro,43.57,10223.0,64.0,Norte,Masculino,Intermediario,Atendimento Ruim
1297,Engenheiro,49.0,6546.97,296.39,Nordeste,Masculino,Basico,Preco Alto
1298,Engenheiro,35.0,2878.0,308.01,Sul,Masculino,Basico,Atendimento Ruim
1299,Engenheiro,37.0,3709.0,166.0,Nordeste,Feminino,Basico,Preco Alto
1300,Engenheiro,43.0,15371.0,138.0,Sul,Feminino,Intermediario,Preco Alto
1301,Engenheiro,51.0,19980.0,485.0,Sul,Feminino,Premium,Atendimento Ruim
1302,Engenheiro,47.0,5474.45,319.09,Norte,Feminino,Intermediario,Cobertura Ruim
1303,Engenheiro,66.0,2036.0,271.69,Sul,Masculino,Basico,Preco Alto
1304,Engenheiro,49.0,9649.0,175.0,Sul,Feminino,Basico,Atendimento Ruim
1305,Engenheiro,65.0,14257.0,214.0,Sul,Feminino,Intermediario,Cobertura Ruim
1306,Engenheiro,18.0,4250.0,244.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
1307,Engenheiro,48.0,3804.0,408.0,Norte,Masculino,Basico,Cobertura Ruim
1308,Engenheiro,54.0,4987.0,184.0,Sudeste,Feminino,Premium,Cobertura Ruim
1309,Engenheiro,28.0,12382.0,356.0,Sul,Masculino,Basico,Cobertura Ruim
1310,Engenheiro,33.0,4551.0,464.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
1311,Engenheiro,45.0,7682.0,243.15,Centro-Oeste,Feminino,Intermediario,Atendimento Ruim
1312,Engenheiro,39.21,3025.0,70.0,Sudeste,Masculino,Intermediario,Preco Alto
1313,Engenheiro,58.0,7168.0,231.66,Sudeste,Feminino,Intermediario,Preco Alto
1314,Engenheiro,58.0,10483.0,350.0,Nordeste,Masculino,Intermediario,Preco Alto
1315,Engenheiro,34.0,2230.0,354.32,Nordeste,Masculino,Basico,Atendimento Ruim
1316,Engenheiro,36.56,7640.39,295.0,Nordeste,Masculino,Basico,Atendimento Ruim
1317,Engenheiro,70.0,9192.66,410.0,Sudeste,Feminino,Premium,Atendimento Ruim
1318,Engenheiro,32.0,11024.57,342.56,Sudeste,Masculino,Basico,Cobertura Ruim
1319,Engenheiro,22.0,13899.0,179.0,Sudeste,Masculino,Premium,Cobertura Ruim
1320,Engenheiro,36.0,5295.0,173.0,Sudeste,Feminino,Intermediario,Preco Alto
1321,Engenheiro,69.0,11430.04,499.0,Sudeste,Masculino,Basico,Preco Alto
1322,Engenheiro,58.0,5208.0,181.0,Nordeste,Masculino,Premium,Cobertura Ruim
1323,Engenheiro,42.0,16509.0,193.0,Sul,Feminino,Intermediario,Preco Alto
1324,Engenheiro,34.0,5721.0,87.0,Sudeste,Masculino,Basico,Preco Alto
1325,Engenheiro,40.44,16167.0,492.0,Sudeste,Feminino,Intermediario,Preco Alto
1326,Engenheiro,19.0,14069.0,300.46,Sudeste,Masculino,Premium,Preco Alto
1327,Engenheiro,54.0,3809.0,358.0,Sul,Masculino,Basico,Preco Alto
1328,Engenheiro,23.0,3310.0,310.35,Sudeste,Feminino,Premium,Cobertura Ruim
1329,Engenheiro,44.0,14412.0,388.0,Sudeste,Feminino,Basico,Cobertura Ruim
1330,Engenheiro,50.56,6269.0,371.0,Sudeste,Masculino,Basico,Preco Alto
1331,Engenheiro,18.0,18717.0,115.0,Centro-Oeste,Feminino,Intermediario,Preco Alto
1332,Engenheiro,69.0,18554.0,145.0,Sudeste,Feminino,Basico,Atendimento Ruim
1333,Engenheiro,34.0,7803.31,202.0,Norte,Masculino,Intermediario,Atendimento Ruim
1334,Engenheiro,38.49,12413.83,220.0,Sudeste,Masculino,Premium,Cobertura Ruim
1335,Engenheiro,62.0,3792.0,388.0,Sudeste,Masculino,Basico,Atendimento Ruim
1336,Engenheiro,27.0,17018.0,97.0,Sudeste,Masculino,Premium,Cobertura Ruim
1337,Engenheiro,42.96,2359.0,334.16,Sudeste,Feminino,Basico,Preco Alto
1338,Engenheiro,43.0,6016.0,314.62,Nordeste,Masculino,Intermediario,Cobertura Ruim
1339,Engenheiro,25.0,8439.77,229.0,Norte,Masculino,Basico,Atendimento Ruim
1340,Engenheiro,69.0,18946.0,51.0,Sudeste,Masculino,Basico,Cobertura Ruim
1341,Engenheiro,42.15,9529.93,200.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
1342,Engenheiro,36.68,8337.85,163.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
1343,Engenheiro,61.0,7108.0,267.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
1344,Engenheiro,31.0,7377.31,294.12,Nordeste,Feminino,Premium,Atendimento Ruim
1345,Engenheiro,65.0,11741.95,416.0,Nordeste,Masculino,Intermediario,Preco Alto
1346,Engenheiro,35.0,2599.0,440.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
1347,Engenheiro,60.17,4325.0,420.0,Sul,Feminino,Basico,Cobertura Ruim
1348,Engenheiro,18.0,14921.0,491.0,Sul,Feminino,Intermediario,Cobertura Ruim
1349,Engenheiro,33.0,3282.0,456.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
1350,Engenheiro,42.0,5447.0,197.0,Nordeste,Feminino,Intermediario,Preco Alto
1351,Engenheiro,18.0,10379.0,208.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
1352,Engenheiro,47.0,9572.0,275.0,Sul,Masculino,Basico,Atendimento Ruim
1353,Engenheiro,37.09,14673.0,230.0,Nordeste,Feminino,Premium,Preco Alto
1354,Engenheiro,46.98,4246.0,485.0,Sudeste,Feminino,Basico,Cobertura Ruim
1355,Engenheiro,32.0,3929.0,307.0,Sul,Feminino,Intermediario,Preco Alto
1356,Engenheiro,55.45,4133.0,366.0,Sudeste,Masculino,Basico,Preco Alto
1357,Engenheiro,31.0,6159.0,308.91,Centro-Oeste,Feminino,Premium,Cobertura Ruim
1358,Engenheiro,26.0,8210.0,232.7,Sul,Feminino,Intermediario,Preco Alto
1359,Engenheiro,64.0,8690.36,206.15,Sudeste,Feminino,Premium,Cobertura Ruim
1360,Engenheiro,38.0,8486.7,204.0,Nordeste,Masculino,Basico,Atendimento Ruim
1361,Engenheiro,22.0,18142.0,171.0,Nordeste,Feminino,Basico,Atendimento Ruim
1362,Engenheiro,31.0,16032.0,234.91,Sudeste,Feminino,Intermediario,Preco Alto
1363,Engenheiro,35.0,1791.0,306.83,Sudeste,Feminino,Premium,Cobertura Ruim
1364,Engenheiro,57.0,10963.74,413.0,Sul,Masculino,Basico,Cobertura Ruim
1365,Engenheiro,19.0,15284.0,365.0,Sudeste,Masculino,Basico,Cobertura Ruim
1366,Engenheiro,42.0,5683.0,210.0,Norte,Masculino,Basico,Preco Alto
1367,Engenheiro,39.0,17389.0,267.0,Sudeste,Masculino,Basico,Preco Alto
1368,Engenheiro,69.0,17132.0,457.0,Norte,Feminino,Premium,Atendimento Ruim
1369,Engenheiro,36.08,3116.0,152.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
1370,Engenheiro,40.66,7579.0,231.11,Sudeste,Feminino,Intermediario,Cobertura Ruim
1371,Engenheiro,42.9,1645.0,220.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
1372,Engenheiro,45.0,4894.0,334.0,Norte,Feminino,Basico,Cobertura Ruim
1373,Engenheiro,46.0,15229.0,311.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
1374,Engenheiro,22.0,19370.0,284.0,Nordeste,Masculino,Basico,Cobertura Ruim
1375,Engenheiro,18.0,17802.0,254.69,Sul,Masculino,Intermediario,Cobertura Ruim
1376,Engenheiro,41.0,1859.0,160.0,Norte,Feminino,Basico,Atendimento Ruim
1377,Engenheiro,41.05,8142.82,389.0,Sul,Masculino,Premium,Cobertura Ruim
1378,Engenheiro,33.0,15503.0,496.0,Sudeste,Masculino,Basico,Cobertura Ruim
1379,Engenheiro,36.68,16645.0,163.0,Sudeste,Masculino,Basico,Cobertura Ruim
1380,Engenheiro,18.0,17840.0,239.0,Nordeste,Feminino,Basico,Preco Alto
1381,Engenheiro,18.0,7510.0,369.0,Sudeste,Masculino,Basico,Cobertura Ruim
1382,Engenheiro,47.0,3998.0,275.66,Centro-Oeste,Masculino,Premium,Atendimento Ruim
1383,Engenheiro,34.0,1586.0,348.49,Sudeste,Feminino,Intermediario,Cobertura Ruim
1384,Engenheiro,28.0,1618.0,227.68,Sudeste,Masculino,Premium,Preco Alto
1385,Engenheiro,52.0,10934.0,332.0,Sul,Masculino,Basico,Atendimento Ruim
1386,Engenheiro,31.22,5597.0,177.0,Sudeste,Masculino,Premium,Cobertura Ruim
1387,Engenheiro,41.48,7608.0,498.0,Norte,Feminino,Intermediario,Atendimento Ruim
1388,Engenheiro,60.0,2985.0,286.73,Sudeste,Masculino,Intermediario,Atendimento Ruim
1389,Engenheiro,54.0,19379.0,208.0,Sudeste,Feminino,Intermediario,Preco Alto
1390,Engenheiro,25.0,2967.0,241.0,Sul,Masculino,Basico,Cobertura Ruim
1391,Engenheiro,43.19,6960.0,369.0,Sul,Feminino,Basico,Cobertura Ruim
1392,Engenheiro,52.0,11981.13,435.0,Nordeste,Feminino,Premium,Atendimento Ruim
1393,Engenheiro,38.16,10022.66,211.0,Sudeste,Masculino,Premium,Cobertura Ruim
1394,Engenheiro,33.0,9791.52,142.0,Norte,Feminino,Basico,Preco Alto
1395,Engenheiro,47.95,8289.0,190.0,Sudeste,Feminino,Basico,Atendimento Ruim
1396,Engenheiro,18.0,11453.74,115.0,Sul,Feminino,Premium,Cobertura Ruim
1397,Engenheiro,38.0,15387.0,335.36,Norte,Feminino,Basico,Cobertura Ruim
