Idade,Renda_Mensal,Gasto_Internet,Regiao,Genero,Plano_Atual,Motivo_Troca
48.86,4701.0,272.0,Nordeste,Masculino,Premium,Cobertura Ruim
56.785,13564.215,421.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
63.0,13519.0,387.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
50.0,8044.0,435.0,Norte,Masculino,Intermediario,Atendimento Ruim
47.0,10055.855,307.0,Sudeste,Masculino,Basico,Atendimento Ruim
69.0,2963.0,302.0,Sudeste,Feminino,Basico,Cobertura Ruim
48.56,1324.0,244.0,Sul,Masculino,Intermediario,Cobertura Ruim
21.0,15389.0,354.0,Sudeste,Masculino,Premium,Atendimento Ruim
43.95,9385.0,174.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
40.0,10178.885,258.0,Nordeste,Masculino,Intermediario,Preco Alto
41.0,5533.0,353.0,Sudeste,Masculino,Basico,Preco Alto
48.0,19488.0,386.0,Norte,Masculino,Intermediario,Cobertura Ruim
48.0,8448.0,187.0,Nordeste,Feminino,Intermediario,Preco Alto
38.0,9290.575,166.0,Sudeste,Masculino,Basico,Cobertura Ruim
62.0,9490.02,200.0,Sudeste,Feminino,Premium,Cobertura Ruim
50.0,5580.0,459.0,Norte,Masculino,Intermediario,Cobertura Ruim
64.0,13150.0,150.0,Sul,Feminino,Premium,Cobertura Ruim
65.0,3186.0,476.0,Sudeste,Feminino,Basico,Cobertura Ruim
27.0,3304.0,498.0,Sudeste,Feminino,Basico,Preco Alto
51.0,8875.0,388.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
35.0,4361.0,377.0,Sul,Feminino,Premium,Cobertura Ruim
39.92,1945.0,476.0,Sudeste,Feminino,Premium,Atendimento Ruim
49.21,18136.0,335.485,Centro-Oeste,Feminino,Basico,Atendimento Ruim
29.0,2030.0,150.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
67.0,12834.0,409.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
18.0,5542.0,163.0,Norte,Masculino,Basico,Cobertura Ruim
67.0,18314.0,85.0,Sudeste,Feminino,Premium,Cobertura Ruim
30.0,19647.0,171.0,Sudeste,Feminino,Premium,Preco Alto
41.11,11282.11,246.0,Norte,Masculino,Basico,Preco Alto
37.185,9630.0,264.0,Sul,Masculino,Basico,Cobertura Ruim
45.0,6781.565,98.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
60.0,2884.0,282.385,Norte,Feminino,Basico,Preco Alto
49.0,6306.04,298.0,Sudeste,Feminino,Basico,Cobertura Ruim
51.0,17621.0,261.105,Sudeste,Feminino,Basico,Atendimento Ruim
32.0,3583.0,300.745,Norte,Feminino,Premium,Cobertura Ruim
60.0,15910.0,326.405,Sudeste,Masculino,Premium,Preco Alto
50.0,6851.295,231.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
61.0,9052.0,492.0,Norte,Feminino,Basico,Preco Alto
36.0,5623.0,176.65,Nordeste,Masculino,Basico,Cobertura Ruim
36.0,7301.0,84.0,Sul,Masculino,Intermediario,Cobertura Ruim
19.0,5132.0,193.0,Sul,Masculino,Basico,Cobertura Ruim
57.0,6770.85,283.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
36.0,13486.0,238.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
35.0,4149.0,384.0,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
18.0,6499.0,299.0,Nordeste,Masculino,Basico,Preco Alto
32.0,4801.0,284.0,Sul,Feminino,Intermediario,Cobertura Ruim
65.0,4346.0,210.0,Nordeste,Masculino,Premium,Atendimento Ruim
45.0,10543.0,281.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
69.0,1896.0,302.0,Nordeste,Masculino,Premium,Preco Alto
22.0,14647.0,166.0,Sudeste,Masculino,Basico,Preco Alto
36.0,11820.125,364.0,Centro-Oeste,Feminino,Intermediario,Atendimento Ruim
38.0,15649.0,232.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
54.0,4021.0,367.0,Sudeste,Masculino,Basico,Cobertura Ruim
36.215,12630.0,275.29,Sudeste,Feminino,Basico,Preco Alto
38.0,6653.0,323.0,Sul,Feminino,Basico,Cobertura Ruim
65.0,1324.0,70.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
24.0,7646.25,159.0,Norte,Feminino,Basico,Cobertura Ruim
55.0,13969.0,444.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
53.0,4755.0,253.0,Nordeste,Outro,Basico,Cobertura Ruim
18.0,14079.765,268.0,Centro-Oeste,Feminino,Basico,Preco Alto
40.085,14014.0,453.0,Sudeste,Feminino,Basico,Cobertura Ruim
46.0,11722.68,261.0,Sudeste,Feminino,Basico,Atendimento Ruim
34.0,4352.0,322.0,Sudeste,Feminino,Premium,Preco Alto
35.0,6900.0,179.0,Sul,Feminino,Basico,Atendimento Ruim
52.31,5032.0,338.21,Nordeste,Masculino,Basico,Cobertura Ruim
39.1,4072.0,220.0,Norte,Masculino,Basico,Cobertura Ruim
44.0,10823.105,396.0,Norte,Feminino,Intermediario,Atendimento Ruim
48.565,1645.0,249.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
35.495,6410.0,162.0,Sudeste,Feminino,Basico,Cobertura Ruim
50.84,4130.0,279.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
38.0,4672.0,192.0,Norte,Masculino,Basico,Preco Alto
35.0,8995.675,473.0,Sudeste,Masculino,Premium,Atendimento Ruim
51.0,9575.0,289.0,Norte,Masculino,Intermediario,Atendimento Ruim
22.0,7305.0,492.0,Sul,Feminino,Basico,Cobertura Ruim
49.0,7409.105,83.0,Sul,Feminino,Premium,Cobertura Ruim
65.0,19673.0,58.0,Centro-Oeste,Masculino,Intermediario,Preco Alto
32.0,7004.37,258.0,Centro-Oeste,Masculino,Premium,Cobertura Ruim
37.0,7150.24,429.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
31.0,11947.0,273.0,Sudeste,Feminino,Basico,Atendimento Ruim
60.0,4329.0,436.0,Sudeste,Masculino,Basico,Atendimento Ruim
28.0,1702.0,200.24,Nordeste,Masculino,Basico,Preco Alto
38.33,2712.0,345.0,Sudeste,Feminino,Premium,Cobertura Ruim
48.0,6818.0,325.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
45.32,6782.0,279.0,Nordeste,Feminino,Premium,Cobertura Ruim
21.0,19298.0,236.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
67.0,7228.0,318.0,Sudeste,Feminino,Basico,Preco Alto
36.0,11836.0,179.865,Nordeste,Masculino,Intermediario,Cobertura Ruim
41.0,7561.0,195.0,Norte,Feminino,Basico,Cobertura Ruim
27.0,4742.0,131.0,Sul,Masculino,Intermediario,Cobertura Ruim
62.0,2657.0,230.0,Sudeste,Masculino,Basico,Preco Alto
34.0,10417.975,269.0,Sudeste,Masculino,Basico,Cobertura Ruim
19.0,3255.0,316.485,Norte,Feminino,Premium,Cobertura Ruim
36.97,2548.0,242.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
70.0,4031.0,212.0,Sudeste,Masculino,Basico,Preco Alto
26.0,1351.0,219.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
19.0,11732.22,193.0,Nordeste,Feminino,Premium,Cobertura Ruim
47.0,10748.0,290.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
37.0,11164.24,423.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
58.0,5612.0,438.0,Sudeste,Feminino,Premium,Atendimento Ruim
55.0,15823.0,497.0,Sudeste,Masculino,Basico,Cobertura Ruim
29.0,14241.0,118.0,Sudeste,Masculino,Premium,Atendimento Ruim
46.0,7562.0,177.0,Sudeste,Feminino,Intermediario,Preco Alto
55.32,9774.69,358.505,Nordeste,Masculino,Premium,Preco Alto
40.0,19980.0,317.0,Norte,Feminino,Intermediario,Atendimento Ruim
53.0,13954.0,330.43,Sudeste,Masculino,Basico,Cobertura Ruim
39.0,7865.0,310.0,Sudeste,Masculino,Basico,Cobertura Ruim
25.0,7853.365,236.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
37.705,11518.0,246.165,Sudeste,Feminino,Intermediario,Preco Alto
62.0,7662.0,358.815,Sudeste,Feminino,Basico,Preco Alto
54.425,7830.6,106.0,Nordeste,Feminino,Basico,Cobertura Ruim
36.0,19980.0,119.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
27.0,7620.0,240.0,Sudeste,Feminino,Intermediario,Preco Alto
69.0,13665.0,56.0,Sudeste,Feminino,Premium,Preco Alto
45.0,6737.0,123.0,Sudeste,Masculino,Premium,Preco Alto
42.0,7139.12,264.875,Sul,Feminino,Premium,Atendimento Ruim
55.0,1324.0,393.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
28.0,18800.0,203.855,Sudeste,Feminino,Intermediario,Cobertura Ruim
47.0,4578.0,284.91,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
64.0,15339.0,188.0,Sul,Masculino,Basico,Preco Alto
44.03,7096.0,359.0,Nordeste,Masculino,Basico,Preco Alto
51.0,10946.0,302.0,Sudeste,Masculino,Premium,Atendimento Ruim
52.95,17233.0,422.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
68.0,14193.0,189.555,Sudeste,Feminino,Intermediario,Cobertura Ruim
32.0,17073.0,216.11,Sudeste,Feminino,Intermediario,Preco Alto
37.695,9659.105,251.95,Norte,Feminino,Intermediario,Cobertura Ruim
35.0,3695.0,281.0,Sul,Feminino,Intermediario,Preco Alto
40.0,6690.0,239.85,Norte,Feminino,Basico,Cobertura Ruim
30.0,7537.725,474.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
62.0,15902.0,163.0,Norte,Feminino,Intermediario,Cobertura Ruim
29.0,14326.18,240.7,Norte,Feminino,Basico,Cobertura Ruim
62.0,3123.0,166.0,Nordeste,Masculino,Intermediario,Preco Alto
43.655,15808.0,337.0,Norte,Outro,Intermediario,Preco Alto
44.68,8370.0,391.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
44.585,10535.0,295.615,Norte,Feminino,Intermediario,Atendimento Ruim
25.0,15162.0,240.0,Norte,Masculino,Intermediario,Atendimento Ruim
46.0,4005.0,260.34,Nordeste,Masculino,Premium,Cobertura Ruim
44.0,3050.0,248.0,Nordeste,Feminino,Basico,Atendimento Ruim
37.0,16426.0,352.165,Sudeste,Feminino,Basico,Atendimento Ruim
50.0,2737.0,317.61,Sudeste,Masculino,Basico,Atendimento Ruim
49.0,2438.0,236.0,Norte,Masculino,Intermediario,Cobertura Ruim
49.0,4833.0,160.0,Norte,Outro,Intermediario,Cobertura Ruim
30.0,8061.185,119.0,Nordeste,Feminino,Premium,Atendimento Ruim
25.0,4377.0,275.0,Norte,Feminino,Basico,Atendimento Ruim
37.6,13448.0,378.0,Sul,Masculino,Intermediario,Preco Alto
41.0,19325.0,165.0,Sul,Masculino,Intermediario,Preco Alto
56.0,3851.0,209.0,Nordeste,Masculino,Basico,Cobertura Ruim
23.0,5105.645,309.0,Sul,Feminino,Premium,Atendimento Ruim
21.0,1881.0,253.0,Sudeste,Feminino,Basico,Cobertura Ruim
50.185,2827.0,300.405,Sudeste,Masculino,Basico,Preco Alto
35.0,6689.99,333.0,Norte,Masculino,Premium,Cobertura Ruim
18.0,11791.59,238.04,Norte,Masculino,Premium,Cobertura Ruim
28.0,3908.59,390.0,Nordeste,Feminino,Premium,Cobertura Ruim
47.105,2739.0,347.0,Sudeste,Masculino,Basico,Preco Alto
34.0,4359.0,339.0,Norte,Feminino,Intermediario,Cobertura Ruim
63.0,18626.0,156.0,Nordeste,Masculino,Basico,Preco Alto
40.0,3231.0,257.0,Norte,Feminino,Intermediario,Cobertura Ruim
51.0,13477.0,312.51,Sudeste,Masculino,Basico,Cobertura Ruim
19.0,19980.0,180.0,Sudeste,Feminino,Premium,Atendimento Ruim
39.245,10660.0,376.0,Sudeste,Feminino,Basico,Cobertura Ruim
32.0,7592.0,143.0,Sudeste,Feminino,Basico,Preco Alto
47.9,7293.0,157.0,Nordeste,Feminino,Basico,Cobertura Ruim
20.0,15668.0,238.0,Norte,Feminino,Basico,Cobertura Ruim
39.0,2343.0,152.0,Nordeste,Feminino,Basico,Cobertura Ruim
62.0,6104.0,299.935,Sudeste,Feminino,Intermediario,Preco Alto
38.0,6976.0,238.0,Norte,Feminino,Intermediario,Cobertura Ruim
65.0,7893.835,307.235,Norte,Masculino,Intermediario,Cobertura Ruim
63.0,2406.0,253.085,Centro-Oeste,Masculino,Premium,Cobertura Ruim
21.0,3597.0,90.0,Norte,Masculino,Basico,Cobertura Ruim
34.0,8511.34,182.0,Sudeste,Masculino,Basico,Preco Alto
65.0,19140.0,273.0,Sudeste,Masculino,Basico,Cobertura Ruim
19.0,13958.745,365.0,Nordeste,Masculino,Intermediario,Preco Alto
45.68,7790.0,394.0,Sudeste,Masculino,Premium,Atendimento Ruim
42.925,12569.0,347.88,Sudeste,Feminino,Basico,Atendimento Ruim
46.14,11993.0,317.0,Sudeste,Masculino,Premium,Atendimento Ruim
37.625,7695.0,253.495,Norte,Masculino,Premium,Preco Alto
61.0,8352.135,374.86,Sudeste,Feminino,Basico,Preco Alto
51.0,5518.0,270.78,Sudeste,Feminino,Intermediario,Cobertura Ruim
53.555,2051.0,252.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
21.0,17455.0,203.06,Sudeste,Feminino,Intermediario,Preco Alto
58.0,14152.0,305.985,Sudeste,Masculino,Basico,Cobertura Ruim
43.715,10448.0,251.0,Norte,Feminino,Intermediario,Cobertura Ruim
44.0,10603.875,164.0,Sudeste,Masculino,Basico,Preco Alto
45.0,10837.58,317.0,Sul,Feminino,Intermediario,Atendimento Ruim
45.03,7471.0,278.3,Sudeste,Feminino,Basico,Atendimento Ruim
62.0,4793.0,450.0,Nordeste,Masculino,Basico,Cobertura Ruim
18.0,5576.335,99.0,Sul,Masculino,Intermediario,Atendimento Ruim
49.0,9622.055,402.0,Norte,Masculino,Basico,Preco Alto
65.0,10741.0,232.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
46.93,1338.0,327.38,Sul,Feminino,Premium,Preco Alto
68.0,9318.285,405.0,Sudeste,Masculino,Basico,Preco Alto
69.0,10393.25,184.0,Norte,Feminino,Basico,Cobertura Ruim
18.0,12553.0,280.735,Norte,Feminino,Basico,Preco Alto
41.0,7857.93,343.0,Sudeste,Masculino,Basico,Cobertura Ruim
38.0,7205.0,174.0,Sul,Masculino,Basico,Cobertura Ruim
53.0,18757.0,465.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
35.0,16760.0,238.315,Sudeste,Feminino,Premium,Preco Alto
22.0,16607.0,211.0,Sudeste,Feminino,Intermediario,Preco Alto
65.0,5736.0,59.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
49.0,12972.135,209.0,Sudeste,Feminino,Intermediario,Preco Alto
30.0,6632.0,203.535,Nordeste,Feminino,Basico,Cobertura Ruim
19.0,6903.0,322.0,Sudeste,Masculino,Basico,Atendimento Ruim
54.0,17191.0,348.405,Nordeste,Outro,Intermediario,Atendimento Ruim
62.0,4479.0,414.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
35.995,14984.0,135.0,Nordeste,Feminino,Basico,Cobertura Ruim
22.0,7838.0,377.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
40.94,4478.0,197.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
34.0,8012.0,153.0,Sul,Feminino,Intermediario,Atendimento Ruim
26.0,3798.0,193.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
40.3,2691.0,427.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
43.135,15896.0,308.0,Sudeste,Masculino,Premium,Cobertura Ruim
44.0,12375.0,296.0,Centro-Oeste,Masculino,Basico,Preco Alto
60.0,3919.0,278.485,Nordeste,Feminino,Basico,Cobertura Ruim
42.0,18537.0,324.31,Norte,Feminino,Intermediario,Atendimento Ruim
65.0,12921.655,175.75,Sul,Feminino,Intermediario,Preco Alto
61.0,5546.0,156.0,Nordeste,Masculino,Basico,Cobertura Ruim
50.0,1594.0,213.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
21.0,9580.92,269.0,Nordeste,Feminino,Basico,Atendimento Ruim
46.51,3603.0,298.0,Sudeste,Masculino,Basico,Atendimento Ruim
65.0,15190.0,105.0,Norte,Masculino,Intermediario,Cobertura Ruim
49.27,19824.0,233.175,Sudeste,Masculino,Premium,Cobertura Ruim
44.0,16635.0,215.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
33.0,10747.0,270.0,Norte,Masculino,Intermediario,Preco Alto
18.0,12366.4475,350.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
42.0,7949.0,220.78,Sul,Feminino,Intermediario,Preco Alto
25.0,6678.0,287.0,Sudeste,Masculino,Basico,Cobertura Ruim
39.125,12193.0,201.0,Sudeste,Feminino,Intermediario,Preco Alto
42.0,19319.0,269.38,Nordeste,Masculino,Intermediario,Atendimento Ruim
63.0,1686.0,389.0,Sul,Masculino,Basico,Atendimento Ruim
51.185,5302.0,281.135,Nordeste,Masculino,Intermediario,Cobertura Ruim
68.0,5505.0,322.0,Sudeste,Feminino,Premium,Cobertura Ruim
42.245,6573.0,452.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
38.105,10538.0,245.0,Sul,Masculino,Basico,Cobertura Ruim
45.255,7834.0,462.0,Sudeste,Masculino,Basico,Preco Alto
53.0,1557.0,67.0,Norte,Feminino,Intermediario,Atendimento Ruim
36.285,6539.0,270.0,Sudeste,Masculino,Basico,Cobertura Ruim
39.0,8724.29,190.0,Sul,Masculino,Basico,Cobertura Ruim
43.56,7721.0,257.925,Sudeste,Feminino,Intermediario,Atendimento Ruim
26.0,16756.0,437.0,Norte,Masculino,Intermediario,Preco Alto
30.0,7165.07,207.0,Norte,Feminino,Intermediario,Atendimento Ruim
39.0,1479.0,68.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
67.0,8114.09,278.0,Nordeste,Feminino,Basico,Cobertura Ruim
24.0,9884.385,485.0,Sul,Feminino,Basico,Preco Alto
51.0,4493.0,111.0,Sudeste,Feminino,Basico,Cobertura Ruim
34.805,8897.145,243.575,Norte,Masculino,Basico,Atendimento Ruim
44.0,11800.0,256.0,Nordeste,Masculino,Basico,Preco Alto
45.0,5430.0,413.0,Sudeste,Masculino,Basico,Cobertura Ruim
20.0,17061.0,194.0,Centro-Oeste,Feminino,Basico,Preco Alto
56.22,9599.785,217.0,Sudeste,Feminino,Basico,Cobertura Ruim
59.0,1324.0,382.935,Sudeste,Feminino,Basico,Cobertura Ruim
34.0,3461.0,228.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
34.695,18341.0,172.0,Sul,Feminino,Basico,Preco Alto
36.0,7087.0,457.0,Sudeste,Masculino,Basico,Preco Alto
64.0,6432.0,393.0,Nordeste,Feminino,Premium,Atendimento Ruim
25.0,2193.0,488.0,Nordeste,Feminino,Basico,Cobertura Ruim
36.0,13237.0,225.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
47.395,12256.0,85.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
19.0,6084.0,139.0,Nordeste,Masculino,Basico,Preco Alto
33.0,12183.0,221.0,Norte,Feminino,Intermediario,Atendimento Ruim
47.0,5979.0,454.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
35.0,7843.545,284.89,Norte,Masculino,Basico,Atendimento Ruim
46.16,13358.0,260.855,Nordeste,Masculino,Basico,Atendimento Ruim
67.0,19118.0,184.0,Nordeste,Feminino,Basico,Cobertura Ruim
41.0,11080.0,324.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
45.0,4825.0,295.0,Norte,Masculino,Basico,Cobertura Ruim
49.0,4742.0,409.0,Norte,Masculino,Basico,Cobertura Ruim
50.0,18199.0,268.0,Norte,Masculino,Basico,Preco Alto
46.705,5166.0,209.0,Nordeste,Feminino,Basico,Cobertura Ruim
21.0,10011.095,64.0,Sul,Feminino,Intermediario,Atendimento Ruim
62.0,10944.0,394.0,Sul,Masculino,Basico,Cobertura Ruim
31.0,12090.84,275.0,Sul,Feminino,Basico,Atendimento Ruim
47.0,8030.73,276.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
36.625,1756.0,478.0,Norte,Feminino,Intermediario,Atendimento Ruim
46.78,7516.0,261.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
56.0,19700.0,208.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
63.0,1324.0,216.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
34.0,8255.0,59.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
63.0,11656.0,144.0,Nordeste,Feminino,Basico,Preco Alto
36.005,11298.88,83.0,Norte,Feminino,Basico,Cobertura Ruim
46.08,6177.215,186.0,Sudeste,Feminino,Basico,Atendimento Ruim
49.0,11409.0,100.0,Nordeste,Feminino,Basico,Preco Alto
47.0,15306.0,213.0,Sudeste,Feminino,Basico,Atendimento Ruim
31.0,5546.0,147.0,Sudeste,Masculino,Premium,Cobertura Ruim
37.0,17446.0,458.0,Norte,Feminino,Premium,Atendimento Ruim
65.0,7469.0,469.0,Sudeste,Feminino,Basico,Preco Alto
44.545,8176.73,297.0,Sudeste,Masculino,Basico,Cobertura Ruim
47.0,2670.0,400.0,Sudeste,Feminino,Basico,Atendimento Ruim
67.0,7565.0,334.0,Norte,Masculino,Intermediario,Preco Alto
52.985,1524.0,403.0,Sul,Masculino,Premium,Cobertura Ruim
38.0,6278.0,314.0,Nordeste,Masculino,Basico,Preco Alto
49.81,2010.0,244.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
42.715,17388.0,234.455,Sudeste,Masculino,Basico,Preco Alto
37.0,11702.0,324.74,Sudeste,Feminino,Basico,Cobertura Ruim
47.0,14722.0,233.0,Sudeste,Masculino,Basico,Preco Alto
68.0,7250.0,291.97,Sudeste,Feminino,Intermediario,Atendimento Ruim
35.17,16244.0,468.0,Sudeste,Outro,Intermediario,Atendimento Ruim
20.0,9956.1,247.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
44.0,5844.0,289.0,Sul,Feminino,Premium,Cobertura Ruim
34.0,6098.0,263.0,Nordeste,Masculino,Premium,Atendimento Ruim
47.0,10782.995,454.0,Nordeste,Feminino,Basico,Cobertura Ruim
54.0,1855.0,333.0,Norte,Feminino,Basico,Cobertura Ruim
22.0,19893.0,240.0,Nordeste,Masculino,Basico,Cobertura Ruim
63.0,6529.215,298.0,Sul,Masculino,Basico,Atendimento Ruim
33.0,7290.0,333.95,Nordeste,Feminino,Intermediario,Preco Alto
38.0,13781.0,216.0,Nordeste,Feminino,Basico,Preco Alto
36.0,5092.0,364.0,Nordeste,Feminino,Premium,Cobertura Ruim
61.0,3876.0,285.0,Norte,Feminino,Premium,Atendimento Ruim
42.435,6966.845,208.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
36.195,8030.0,223.0,Sudeste,Masculino,Basico,Atendimento Ruim
38.41,1389.0,402.0,Sudeste,Feminino,Intermediario,Preco Alto
69.0,12633.0,278.0,Norte,Feminino,Intermediario,Cobertura Ruim
32.0,7170.0,184.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
33.455,8127.0,202.0,Norte,Masculino,Intermediario,Cobertura Ruim
43.03,4657.0,255.0,Norte,Feminino,Intermediario,Atendimento Ruim
50.0,3580.0,378.0,Sudeste,Feminino,Basico,Cobertura Ruim
67.0,12392.0,499.0,Nordeste,Masculino,Intermediario,Preco Alto
44.085,3986.0,168.0,Sudeste,Masculino,Intermediario,Preco Alto
48.35,14423.0,374.0,Norte,Feminino,Intermediario,Atendimento Ruim
47.475,3902.0,338.035,Sudeste,Masculino,Basico,Cobertura Ruim
18.0,10177.0,275.0,Norte,Feminino,Intermediario,Preco Alto
40.52,10968.0,303.11,Sudeste,Outro,Intermediario,Cobertura Ruim
64.0,7698.7,210.0,Nordeste,Feminino,Basico,Cobertura Ruim
46.0,19919.0,165.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
26.0,6086.0,437.0,Sul,Masculino,Basico,Cobertura Ruim
48.0,17041.0,103.0,Sudeste,Feminino,Intermediario,Preco Alto
37.0,3465.0,406.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
41.0,5596.0,293.0,Sul,Feminino,Intermediario,Preco Alto
68.0,3163.0,161.0,Norte,Feminino,Basico,Cobertura Ruim
18.0,9948.0,181.0,Sul,Outro,Basico,Preco Alto
18.0,10826.0,286.6,Sul,Masculino,Basico,Atendimento Ruim
41.0,7070.0,355.0,Sudeste,Masculino,Intermediario,Preco Alto
31.0,12903.0,156.0,Nordeste,Masculino,Basico,Cobertura Ruim
26.0,16644.0,336.0,Norte,Masculino,Intermediario,Atendimento Ruim
53.0,14334.0,273.665,Sudeste,Masculino,Basico,Preco Alto
49.0,4351.49,398.0,Sudeste,Masculino,Basico,Atendimento Ruim
43.0,5382.0,459.0,Nordeste,Masculino,Basico,Cobertura Ruim
36.575,6142.0,269.385,Sudeste,Feminino,Intermediario,Preco Alto
35.0,3903.0,228.605,Norte,Feminino,Basico,Cobertura Ruim
23.0,5900.0,197.375,Norte,Feminino,Basico,Cobertura Ruim
38.67,4338.0,186.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
61.0,19892.0,165.0,Sudeste,Feminino,Basico,Preco Alto
58.0,14503.0,259.0,Norte,Masculino,Basico,Preco Alto
69.0,16450.0,151.0,Sudeste,Feminino,Intermediario,Preco Alto
50.0,18026.0,436.0,Sul,Masculino,Intermediario,Cobertura Ruim
46.0,11504.0,389.0,Sudeste,Feminino,Basico,Preco Alto
39.115,3551.0,285.0,Sudeste,Masculino,Basico,Atendimento Ruim
22.0,13876.0,356.0,Sudeste,Outro,Basico,Cobertura Ruim
48.0,1517.0,88.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
43.0,2755.0,173.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
50.59,1695.0,267.15,Norte,Outro,Premium,Preco Alto
39.0,7738.03,258.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
70.0,12220.965,169.955,Sudeste,Feminino,Premium,Preco Alto
39.0,17096.0,119.0,Sudeste,Masculino,Basico,Preco Alto
36.0,4855.0,321.0,Sudeste,Feminino,Basico,Preco Alto
46.485,8636.83,399.0,Sudeste,Feminino,Basico,Atendimento Ruim
38.0,4781.0,280.0,Sudeste,Masculino,Basico,Preco Alto
47.49,11051.0,221.0,Sudeste,Feminino,Basico,Preco Alto
19.0,11979.13,296.6,Sudeste,Masculino,Intermediario,Cobertura Ruim
48.82,19015.0,192.0,Norte,Masculino,Intermediario,Cobertura Ruim
70.0,2980.0,274.515,Norte,Feminino,Premium,Preco Alto
26.0,6694.99,189.0,Norte,Masculino,Intermediario,Preco Alto
49.8,1477.0,248.67,Sul,Masculino,Intermediario,Atendimento Ruim
34.0,7047.0,151.0,Sudeste,Masculino,Basico,Atendimento Ruim
18.0,4513.0,262.265,Sudeste,Masculino,Basico,Cobertura Ruim
59.0,9001.0,290.56,Sudeste,Feminino,Intermediario,Atendimento Ruim
67.0,14028.07,153.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
50.61,10916.095,498.0,Norte,Masculino,Basico,Cobertura Ruim
35.0,3051.0,409.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
53.0,9536.0,230.0,Sul,Feminino,Intermediario,Atendimento Ruim
59.0,13229.805,337.0,Centro-Oeste,Feminino,Intermediario,Atendimento Ruim
70.0,5263.0,354.0,Norte,Masculino,Basico,Cobertura Ruim
33.0,7257.14,320.0,Sul,Masculino,Basico,Preco Alto
